time_s,manifest_id,DG1,DG2,DG3
0,9e81ce3e9621f78a,0.192987539963193,-0.175183016603274,0.105393843279728
0.005,9e81ce3e9621f78a,0.192989321210245,-0.175184394210524,0.105394004492745
0.01,9e81ce3e9621f78a,0.192990533494569,-0.175185183413715,0.105392551603552
0.015,9e81ce3e9621f78a,0.192985158633703,-0.175180511555375,0.105386668122262
0.02,9e81ce3e9621f78a,0.19296743124694,-0.17516570478223,0.105373655473836
0.025,9e81ce3e9621f78a,0.192931853994338,-0.175136297133626,0.105350932978117
0.03,9e81ce3e9621f78a,0.192873209773304,-0.175088037750469,0.105316037523956
0.035,9e81ce3e9621f78a,0.192786570767659,-0.175016896100735,0.105266622916141
0.04,9e81ce3e9621f78a,0.192667304347517,-0.174919065189375,0.105200458885764
0.045,9e81ce3e9621f78a,0.192511075901938,-0.174790962778842,0.105115429764029
0.05,9e81ce3e9621f78a,0.192313848753357,-0.174629230693798,0.10500953282723
0.055,9e81ce3e9621f78a,0.192071881354225,-0.17443073232065,0.104880876327009
0.06,9e81ce3e9621f78a,0.191781722003186,-0.174192548440143,0.10472767722503
0.065,9e81ce3e9621f78a,0.19144020134207,-0.173911971550434,0.104548258655099
0.07,9e81ce3e9621f78a,0.191044422907591,-0.173586498849778,0.104341047138628
0.075,9e81ce3e9621f78a,0.190591752014652,-0.173213824053477,0.104104569581312
0.08,9e81ce3e9621f78a,0.190079803243392,-0.172791828219924,0.103837450080098
0.085,9e81ce3e9621f78a,0.189506426791077,-0.172318569756642,0.103538406570021
0.09,9e81ce3e9621f78a,0.188869693934384,-0.171792273769985,0.103206247340505
0.095,9e81ce3e9621f78a,0.188167881828763,-0.17121132091258,0.102839867450223
0.1,9e81ce3e9621f78a,0.187399457850746,-0.170574235871385,0.10243824506876
0.105,9e81ce3e9621f78a,0.186563063667232,-0.169879675627051,0.102000437772188
0.11,9e81ce3e9621f78a,0.185657499193835,-0.169126417602687,0.101525578818318
0.115,9e81ce3e9621f78a,0.184681706582956,-0.168313347807566,0.101012873425854
0.12,9e81ce3e9621f78a,0.183634754361856,-0.167439449069149,0.100461595080096
0.125,9e81ce3e9621f78a,0.182515821822104,-0.166503789435268,0.0998710818861199
0.13,9e81ce3e9621f78a,0.181324183744455,-0.165505510817661,0.0992407329887207
0.135,9e81ce3e9621f78a,0.180059195527793,-0.16444381793836,0.0985700050767009
0.14,9e81ce3e9621f78a,0.178720278777208,-0.163317967631831,0.0978584089874531
0.145,9e81ce3e9621f78a,0.177306907394605,-0.162127258548223,0.097105506426218
0.15,9e81ce3e9621f78a,0.175818594205451,-0.160871021296716,0.0963109068128835
0.155,9e81ce3e9621f78a,0.174254878147191,-0.159548609062572,0.0954742642677794
0.16,9e81ce3e9621f78a,0.172615312038532,-0.158159388727263,0.0945952747465842
0.165,9e81ce3e9621f78a,0.17089945094395,-0.156702732517707,0.0936736733332318
0.17,9e81ce3e9621f78a,0.169106841144448,-0.15517801020829,0.0927092316985586
0.175,9e81ce3e9621f78a,0.167237009723516,-0.153584581897812,0.0917017557313861
0.18,9e81ce3e9621f78a,0.165289454776456,-0.151921791382784,0.0906510833477709
0.185,9e81ce3e9621f78a,0.163263636251502,-0.150188960148438,0.0895570824832799
0.19,9e81ce3e9621f78a,0.161158967432507,-0.148385381999497,0.088419649272348
0.195,9e81ce3e9621f78a,0.158974807075198,-0.14651031835387,0.0872387064180468
0.2,9e81ce3e9621f78a,0.156710452212173,-0.144562994224219,0.0860142017549249
0.205,9e81ce3e9621f78a,0.154365131645711,-0.142542594914416,0.0847461070069695
0.21,9e81ce3e9621f78a,0.151938000152218,-0.140448263460466,0.0834344167421654
0.215,9e81ce3e9621f78a,0.149428133427544,-0.138279098848245,0.0820791475245989
0.22,9e81ce3e9621f78a,0.146834523808523,-0.136034155043446,0.0806803372645435
0.225,9e81ce3e9621f78a,0.144156076812853,-0.133712440872289,0.0792380447664785
0.23,9e81ce3e9621f78a,0.141391608546814,-0.131312920794762,0.0777523494745069
0.235,9e81ce3e9621f78a,0.138539844038267,-0.128834516615343,0.0762233514141619
0.24,9e81ce3e9621f78a,0.135599416560836,-0.126276110179155,0.0746511713290994
0.245,9e81ce3e9621f78a,0.13256886802413,-0.123636547104231,0.0730359510106687
0.25,9e81ce3e9621f78a,0.129446650514108,-0.120914641602858,0.071377853817822
0.255,9e81ce3e9621f78a,0.126231129077315,-0.118109182446661,0.069677065384263
0.26,9e81ce3e9621f78a,0.122920585852321,-0.115218940130986,0.0679337945091298
0.265,9e81ce3e9621f78a,0.119513225661364,-0.112242675294075,0.0661482742268656
0.27,9e81ce3e9621f78a,0.116007183184461,-0.109179148445182,0.0643207630512318
0.275,9e81ce3e9621f78a,0.112400531846986,-0.106027131052985,0.0624515463876665
0.28,9e81ce3e9621f78a,0.108691294559431,-0.102785418041063,0.0605409381073822
0.285,9e81ce3e9621f78a,0.104877456454448,-0.0994528417305459,0.0585892822757209
0.29,9e81ce3e9621f78a,0.100956979770663,-0.0960282872610067,0.0565969550263498
0.295,9e81ce3e9621f78a,0.0969278210346188,-0.0925107095088649,0.0545643665718767
0.3,9e81ce3e9621f78a,0.092787950690802,-0.0888991515077779,0.0524919633403947
0.305,9e81ce3e9621f78a,0.088535375324179,-0.0851927643572991,0.0503802302263409
0.31,9e81ce3e9621f78a,0.0841681626091002,-0.0813908285842675,0.0482296929428571
0.315,9e81ce3e9621f78a,0.0796844691018057,-0.0774927768957143,0.0460409204616007
0.32,9e81ce3e9621f78a,0.0750825709699557,-0.0734982182323614,0.0438145275246633
0.325,9e81ce3e9621f78a,0.070360897720476,-0.0694069629980247,0.0415511772119211
0.33,9e81ce3e9621f78a,0.0655180689453751,-0.0652190493024854,0.0392515835457918
0.335,9e81ce3e9621f78a,0.0605529340529518,-0.0609347700139253,0.0369165141139997
0.34,9e81ce3e9621f78a,0.0554646148879621,-0.0565547003723036,0.0345467926895919
0.345,9e81ce3e9621f78a,0.050252551068083,-0.0520797258677654,0.0321433018261026
0.35,9e81ce3e9621f78a,0.044916547774954,-0.0475110700393083,0.0297069854044721
0.355,9e81ce3e9621f78a,0.0394568256362199,-0.0428503217997322,0.027238851107097
0.36,9e81ce3e9621f78a,0.0338740722209738,-0.0380994618449353,0.0247399727932594
0.365,9e81ce3e9621f78a,0.0281694945462516,-0.0332608876607526,0.0222114927491824
0.37,9e81ce3e9621f78a,0.0223448718590815,-0.0283374366009055,0.0196546237851125
0.375,9e81ce3e9621f78a,0.0164026078205286,-0.0233324064776171,0.0170706511511811
0.38,9e81ce3e9621f78a,0.0103457810797887,-0.0182495730845808,0.0144609342433799
0.385,9e81ce3e9621f78a,0.00417819309359457,-0.0130932040628362,0.0118269080708262
0.39,9e81ce3e9621f78a,-0.0020955880739244,-0.0078680685262319,0.00917008445565426
0.395,9e81ce3e9621f78a,-0.00847018933502031,-0.00257944188682002,0.00649205293735555
0.4,9e81ce3e9621f78a,-0.014939400979192,0.0027668946363848,0.00379448135426497
0.405,9e81ce3e9621f78a,-0.0214961533546286,0.00816466027804708,0.00107911607616584
0.41,9e81ce3e9621f78a,-0.0281325032751994,0.0136070871243044,-0.00165221813629884
0.415,9e81ce3e9621f78a,-0.0348396315224881,0.0190869389096749,-0.00439761866755667
0.42,9e81ce3e9621f78a,-0.0416078526732578,0.0245965363500051,-0.00715510599788566
0.425,9e81ce3e9621f78a,-0.0484266382758936,0.0301277890067667,-0.00992262508545205
0.43,9e81ce3e9621f78a,-0.0552846541241379,0.035672233523684,-0.0126980471924422
0.435,9e81ce3e9621f78a,-0.0621698120363552,0.0412210779145303,-0.0154791721641248
0.44,9e81ce3e9621f78a,-0.0690693361518695,0.0467652514168581,-0.0182637311652629
0.445,9e81ce3e9621f78a,-0.0759698433157368,0.0522954592668931,-0.0210493898735345
0.45,9e81ce3e9621f78a,-0.0828574366573823,0.0578022416026975,-0.023833752124556
0.455,9e81ce3e9621f78a,-0.0897178109984973,0.0632760355727058,-0.0266143639978316
0.46,9e81ce3e9621f78a,-0.0965363682757485,0.0687072396211522,-0.0293887183275451
0.465,9e81ce3e9621f78a,-0.103298340759599,0.074086278846046,-0.0321542596166782
0.47,9e81ce3e9621f78a,-0.109988919516291,0.0794036702832587,-0.0349083893275808
0.475,9e81ce3e9621f78a,-0.116593385317393,0.0846500869643662,-0.0376484715169448
0.48,9e81ce3e9621f78a,-0.123097239066892,0.0898164196267862,-0.0403718387782532
0.485,9e81ce3e9621f78a,-0.12948632879992,0.094893835021179,-0.0430757984502991
0.49,9e81ce3e9621f78a,-0.135746970412413,0.0998738298600232,-0.0457576390463891
0.495,9e81ce3e9621f78a,-0.141866059502353,0.104748279578066,-0.0484146368554606
0.5,9e81ce3e9621f78a,-0.147831172027767,0.10950948122405,-0.0510440626636139
0.505,9e81ce3e9621f78a,-0.153630651895367,0.114150189966943,-0.0536431885425637
0.51,9e81ce3e9621f78a,-0.159253684062568,0.11866364887156,-0.056209294650274
0.515,9e81ce3e9621f78a,-0.164690352237738,0.123043611770753,-0.0587396759885928
0.52,9e81ce3e9621f78a,-0.169931680771707,0.127284359227504,-0.0612316490630318
0.525,9e81ce3e9621f78a,-0.174969660821818,0.131380707734172,-0.0636825583909475
0.53,9e81ce3e9621f78a,-0.179797261315597,0.135328012433104,-0.0660897828062078
0.535,9e81ce3e9621f78a,-0.184408425626621,0.139122163758983,-0.0684507415109517
0.54,9e81ce3e9621f78a,-0.188798055187811,0.142759578496421,-0.0707628998281757
0.545,9e81ce3e9621f78a,-0.192961981500464,0.146237185815378,-0.0730237746125486
0.55,9e81ce3e9621f78a,-0.196896928149465,0.149552408892151,-0.0752309392809704
0.555,9e81ce3e9621f78a,-0.20060046450967,0.152703142746098,-0.0773820284288638
0.56,9e81ce3e9621f78a,-0.20407095283256,0.155687728924072,-0.0794747420029185
0.565,9e81ce3e9621f78a,-0.207307490345897,0.158504927648218,-0.081506849005906
0.57,9e81ce3e9621f78a,-0.21030984789362,0.16115388801141,-0.083476190714154
0.575,9e81ce3e9621f78a,-0.213078406500833,0.163634116761343,-0.0853806833932174
0.58,9e81ce3e9621f78a,-0.215614093081079,0.165945446162167,-0.08721832050214
0.585,9e81ce3e9621f78a,-0.217918316321218,0.168088001364626,-0.0889871743813733
0.59,9e81ce3e9621f78a,-0.219992903592419,0.170062167654556,-0.0906853974238594
0.595,9e81ce3e9621f78a,-0.221840039551988,0.171868557887649,-0.0923112227329246
0.6,9e81ce3e9621f78a,-0.223462206925924,0.173507980357505,-0.0938629642744299
0.605,9e81ce3e9621f78a,-0.224862129800644,0.174981407285755,-0.0953390165340521
0.61,9e81ce3e9621f78a,-0.226042719606962,0.176289944068484,-0.0967378536935922
0.615,9e81ce3e9621f78a,-0.227007023851567,0.177434799363179,-0.0980580283428222
0.62,9e81ce3e9621f78a,-0.227758177541188,0.178417256055359,-0.0992981697455769
0.625,9e81ce3e9621f78a,-0.228299357151722,0.179238643104089,-0.100456981680582
0.63,9e81ce3e9621f78a,-0.228633736917508,0.17990030823073,-0.101533239878892
0.635,9e81ce3e9621f78a,-0.228764447152975,0.180403591385217,-0.10252578908082
0.64,9e81ce3e9621f78a,-0.228694534267853,0.180749798898651,-0.10343353973589
0.645,9e81ce3e9621f78a,-0.228426922096016,0.180940178209426,-0.104255464369673
0.65,9e81ce3e9621f78a,-0.22796437412428,0.180975893032164,-0.10499059364141
0.655,9e81ce3e9621f78a,-0.227309456179134,0.180857998823672,-0.105638012116115
0.66,9e81ce3e9621f78a,-0.22646449910395,0.18058741838763,-0.106196853774437
0.665,9e81ce3e9621f78a,-0.225431560934856,0.180164917449056,-0.106666297282966
0.67,9e81ce3e9621f78a,-0.224212388057846,0.179591080020428,-0.107045561046976
0.675,9e81ce3e9621f78a,-0.22280837480114,0.178866283373152,-0.107333898066774
0.68,9e81ce3e9621f78a,-0.221220520883073,0.177990672420467,-0.107530590618022
0.685,9e81ce3e9621f78a,-0.219449386095209,0.176964133310552,-0.107634944775528
0.69,9e81ce3e9621f78a,-0.217495041550667,0.175786266021221,-0.107646284799249
0.695,9e81ce3e9621f78a,-0.215357016766937,0.174456355740023,-0.107563947400495
0.7,9e81ce3e9621f78a,-0.213034241778256,0.172973342805622,-0.107387275905764
0.705,9e81ce3e9621f78a,-0.210524983382513,0.171335790977999,-0.107115614335184
0.71,9e81ce3e9621f78a,-0.207826774518675,0.169541853796396,-0.10674830141232
0.715,9e81ce3e9621f78a,-0.204936335639688,0.167589238775144,-0.106284664522085
0.72,9e81ce3e9621f78a,-0.20184948678883,0.165475169179056,-0.105724013633804
0.725,9e81ce3e9621f78a,-0.19856104890028,0.163196343112343,-0.105065635207034
0.73,9e81ce3e9621f78a,-0.195064732622099,0.16074888964894,-0.104308786098742
0.735,9e81ce3e9621f78a,-0.191353012696049,0.158128321728835,-0.103452687491763
0.74,9e81ce3e9621f78a,-0.187416985617023,0.155329485545892,-0.102496518866287
0.745,9e81ce3e9621f78a,-0.183246207927779,0.152346506160016,-0.101439412038446
0.75,9e81ce3e9621f78a,-0.178828512073687,0.149172729082866,-0.100280445292928
0.755,9e81ce3e9621f78a,-0.174149796238462,0.145800657615385,-0.0990186376400624
0.76,9e81ce3e9621f78a,-0.169193783995996,0.142221885761889,-0.0976529432319995
0.765,9e81ce3e9621f78a,-0.163941748937001,0.138427026615424,-0.0961822459775957
0.77,9e81ce3e9621f78a,-0.158372198655535,0.134405636210434,-0.094605354401411
0.775,9e81ce3e9621f78a,-0.152460511607619,0.130146132981724,-0.0929209967990277
0.78,9e81ce3e9621f78a,-0.146178519388255,0.125635713166048,-0.0911278167487292
0.785,9e81ce3e9621f78a,-0.139494025935305,0.120860262750974,-0.0892243690486039
0.79,9e81ce3e9621f78a,-0.132370254104646,0.115804266935444,-0.0872091161584795
0.795,9e81ce3e9621f78a,-0.124765209057404,0.11045071854351,-0.0850804252378969
0.8,9e81ce3e9621f78a,-0.116630947108774,0.104781027458674,-0.0828365658847649
0.805,9e81ce3e9621f78a,-0.107912738364464,0.0987749339594501,-0.0804757086945805
0.81,9e81ce3e9621f78a,-0.0985481120326762,0.0924104298831057,-0.0779959247773428
0.815,9e81ce3e9621f78a,-0.0884657754146133,0.0856636928768449,-0.0753951863887503
0.82,9e81ce3e9621f78a,-0.0775844022950911,0.0785090406736253,-0.0726713688541664
0.825,9e81ce3e9621f78a,-0.065811295403583,0.0709189144160968,-0.0698222539883868
0.83,9e81ce3e9621f78a,-0.0530409432738801,0.062863902607885,-0.0668455352416577
0.835,9e81ce3e9621f78a,-0.0391535179076574,0.0543128203454276,-0.0637388248328425
0.84,9e81ce3e9621f78a,-0.02401340156778,0.045232862096275,-0.0604996631642051
0.845,9e81ce3e9621f78a,-0.0074678963442385,0.0355898504069955,-0.0571255308489686
0.85,9e81ce3e9621f78a,0.0106536295847286,0.0253486074531779,-0.0536138637227407
0.855,9e81ce3e9621f78a,0.0305397621735621,0.0144734807415916,-0.0499620712465434
0.86,9e81ce3e9621f78a,0.0523956190878585,0.00292905913357111,-0.0461675587681457
0.865,9e81ce3e9621f78a,0.0764391049536837,-0.00931888260365699,-0.042227754120131
0.87,9e81ce3e9621f78a,0.102893625508101,-0.0223021710290419,-0.038140139094877
0.875,9e81ce3e9621f78a,0.131975677059585,-0.0360487162408472,-0.0339022863678397
0.88,9e81ce3e9621f78a,0.163875502246617,-0.0505806635166095,-0.0295119024131155
0.885,9e81ce3e9621f78a,0.198729125081965,-0.0659122061150264,-0.024966876971211
0.89,9e81ce3e9621f78a,0.23658098643264,-0.082047080673862,-0.0202653395886866
0.895,9e81ce3e9621f78a,0.277338740527621,-0.0989758152136424,-0.0154057235654387
0.9,9e81ce3e9621f78a,0.320725764991273,-0.116672857845967,-0.010386837538904
0.905,9e81ce3e9621f78a,0.366242366010985,-0.135093791687555,-0.00520794460641405
0.91,9e81ce3e9621f78a,0.413151438075023,-0.154172923179772,0.000131151482857805
0.915,9e81ce3e9621f78a,0.460504633722362,-0.173821601926718,0.00563001402779939
0.92,9e81ce3e9621f78a,0.507217088386251,-0.193927665907434,0.0112874764832146
0.925,9e81ce3e9621f78a,0.552182272892965,-0.214356375147768,0.017101543130874
0.93,9e81ce3e9621f78a,0.594400716175709,-0.234953081276214,0.0230692899631464
0.935,9e81ce3e9621f78a,0.633087885401159,-0.25554767781884,0.0291867688913845
0.94,9e81ce3e9621f78a,0.667734236398025,-0.275960619995224,0.0354489185529793
0.945,9e81ce3e9621f78a,0.698109749809349,-0.296010043420678,0.0418494849558987
0.95,9e81ce3e9621f78a,0.7242243267206,-0.315519321200531,0.0483809548225704
0.955,9e81ce3e9621f78a,0.746265002987025,-0.334324303213824,0.0550345040799057
0.96,9e81ce3e9621f78a,0.764529927394573,-0.35227952002185,0.0617999633846215
0.965,9e81ce3e9621f78a,0.779371899906458,-0.369262803726919,0.0686658019994254
