time_s,manifest_id,sigma_V_DG1,sigma_V_DG2,sigma_V_DG3,sigma_omega_DG1,sigma_omega_DG2,sigma_omega_DG3,zeta_V_DG1,zeta_V_DG2,zeta_V_DG3,zeta_omega_DG1,zeta_omega_DG2,zeta_omega_DG3,boundary_margin,local_comparison,comparison_envelope
0.48,9e81ce3e9621f78a,-0.564007329439159,0.50866987917948,-0.323903878469014,0.013704543130643,0.0443934681009288,-0.00876396063222116,-0.638690587434494,0.560933710596315,-0.336002438484635,0.0137054011979892,0.0444226658873308,-0.00876418502042085,0.0975438429941148,0.800458252894573,2.41619693208025
0.485,9e81ce3e9621f78a,-0.56055568783837,0.504720708944035,-0.323032079096677,0.0133606541082565,0.044599714622552,-0.00884265137266697,-0.63364312256298,0.555620378349896,-0.335028761730032,0.0133614491838568,0.0446293215769313,-0.0088428818597704,0.0979705177047601,0.779594780527425,2.43998288663003
0.49,9e81ce3e9621f78a,-0.55656439168384,0.500312724062178,-0.321925331706268,0.0130297708645797,0.0447919720912668,-0.00891457544276617,-0.627841878585537,0.549723196722678,-0.333793562700902,0.0130305083158418,0.0448219638913429,-0.00891481160010595,0.0984473599142115,0.757031026122358,2.46375695117528
0.495,9e81ce3e9621f78a,-0.552029394472522,0.495444615895876,-0.320582162804961,0.0127115803161335,0.044970547235562,-0.00897987902337304,-0.621295511350379,0.543250614795905,-0.332295820532796,0.0127122650463458,0.0450008994709707,-0.00898012040889395,0.0989743982372762,0.732946010650207,2.48751913165953
0.5,9e81ce3e9621f78a,-0.546947271187376,0.490115566940146,-0.319001238748514,0.012405777050546,0.0451357401048953,-0.00903870440058616,-0.614015123789614,0.536212429719838,-0.330534802370156,0.0124064135393482,0.0451664283288011,-0.00903895056121084,0.0995515920276878,0.707532314360466,2.51126943402331
0.505,9e81ce3e9621f78a,-0.541315241435498,0.484325261173294,-0.317181369574154,0.0121120632336512,0.045287844119934,-0.00909119007845791,-0.606014105100131,0.528619681391826,-0.328510065279563,0.0121126555740634,0.0453188438977372,-0.00909144055236879,0.100178829818609,0.680992408157074,2.5350078642042
0.51,9e81ce3e9621f78a,-0.535131189553262,0.478073892576711,-0.315121512777004,0.0118301485204216,0.0454271461208626,-0.00913747088896331,-0.597307942083064,0.520484537016866,-0.326221456942562,0.0118307004527168,0.0454584330760399,-0.00913772520779599,0.100855928099059,0.653534929945143,2.55873442813681
0.515,9e81ce3e9621f78a,-0.528393681508166,0.471362171771984,-0.312820777012584,0.0115597499690329,0.04555392641431,-0.00917767809919794,-0.587914007472422,0.511820167752365,-0.323669115113685,0.0115602649117134,0.045585476271436,-0.00917793579014255,0.10158263043861,0.625371039084258,2.58244913175278
0.52,9e81ce3e9621f78a,-0.521101978482455,0.46419133074827,-0.310278425708436,0.0113005919573529,0.045668458819457,-0.00921193951577668,-0.577851330487375,0.502640619694897,-0.320853465841618,0.0113010730354722,0.0457002474444648,-0.0092122001035842,0.102358606967103,0.596710968412405,2.60615198098079
0.525,9e81ce3e9621f78a,-0.5132560470793,0.456563125677189,-0.307493880568587,0.0110524061011577,0.0457710107138861,-0.00924037958640749,-0.567140355027111,0.4929606814544,-0.317775220464071,0.0110528561722087,0.0458030141516312,-0.00924064259529928,0.103183454210568,0.567760874012992,2.62984298174655
0.53,9e81ce3e9621f78a,-0.504856566146546,0.448479837836244,-0.304466724955458,0.010814931173394,0.045861843079724,-0.00926311949861944,-0.555802690899915,0.48279575048679,-0.314435371399294,0.0108153528509677,0.0458940375889231,-0.00926338445409865,0.104056695279254,0.538720059901101,2.6535221399728
0.535,9e81ce3e9621f78a,-0.49590493026446,0.439944272683532,-0.301196707134744,0.0105879130238379,0.0459412105506074,-0.00928027727562886,-0.543860863258037,0.472161700226328,-0.310835186769332,0.010588308699241,0.0459735726362295,-0.00928054370619314,0.10497778039869,0.509778630106554,2.67718946157935
0.54,9e81ce3e9621f78a,-0.486403249991151,0.430959757146823,-0.297683743369951,0.0103711044985375,0.0460093614599727,-0.00929196786933436,-0.531338065025371,0.461074749884679,-0.306976203901754,0.0103714763605409,0.046041867903166,-0.00929223530808984,0.105946087770246,0.481115596119383,2.70084495248301
0.545,9e81ce3e9621f78a,-0.476354349001418,0.421530135207991,-0.293927920854478,0.0101642653584748,0.0460665378911351,-0.00929830325043791,-0.518257916590104,0.449551338574382,-0.302860221767562,0.0101646154113516,0.0460991657767753,-0.00929857123661475,0.106960924743755,0.452897444944988,2.72448861859766
0.55,9e81ce3e9621f78a,-0.465761758291116,0.411659761879408,-0.289929500470516,0.00996716219693264,0.0461129757295774,-0.00929939249569717,-0.50464423642673,0.437608005181355,-0.298489292423191,0.00996749227693224,0.0461457024715296,-0.00929966057606764,0.108021529281453,0.425277153313386,2.74812046583422
0.555,9e81ce3e9621f78a,-0.454629707649099,0.401353495682169,-0.285688919365407,0.00977956835511265,0.0461489047178232,-0.00929534187232164,-0.490520825648548,0.425261275164824,-0.293865711533585,0.0097798801455043,0.0461817080820101,-0.00929560960252175,0.109127071689888,0.398393617686993,2.77174050010065
0.56,9e81ce3e9621f78a,-0.442963114622524,0.390616689746624,-0.281206793337673,0.00960126383560989,0.0461745485132164,-0.00928625491953363,-0.475911268808366,0.412527555213105,-0.288992008061557,0.00960155888041958,0.0462074066385875,-0.00928652186528988,0.11027665659444,0.372371457975842,2.79534872730196
0.565,9e81ce3e9621f78a,-0.43076757121862,0.379455181664016,-0.276483919026469,0.00943203521341369,0.0461901247488749,-0.00927223252732302,-0.460838752592448,0.399423036438885,-0.283870933215467,0.00943231492996709,0.0462230161663755,-0.00927249826558591,0.111469325129773,0.347321145282712,2.81894515334022
0.57,9e81ce3e9621f78a,-0.418049328597547,0.367875282223932,-0.271521275899826,0.00927167554416761,0.0461958450980339,-0.00925337301243247,-0.445325903416742,0.385963606564993,-0.278505448752916,0.00927194123454301,0.0462287487476698,-0.00925363713241872,0.112704057318742,0.32333940024962,2.8425297841145
0.575,9e81ce3e9621f78a,-0.404815280016898,0.355883763176009,-0.266320028038692,0.00911998426948472,0.0461919153419373,-0.00922977219161773,-0.429394644354473,0.372164771337053,-0.272898714742589,0.00912023713097138,0.0462248105880344,-0.00923003429576333,0.113979774612107,0.300509808138614,2.866102625521
0.58,9e81ce3e9621f78a,-0.391072942289522,0.343487844156171,-0.260881525715458,0.00897676711917543,0.0461785354413848,-0.00920152345223475,-0.413066071314068,0.358041585206832,-0.26705407688939,0.00897700825382463,0.046211402086141,-0.00920178315706112,0.115295342561611,0.278903599012034,2.88966368345289
0.585,9e81ce3e9621f78a,-0.376830436013295,0.33069517891764,-0.255207306767273,0.00884183601030356,0.0461558996119921,-0.00916871782021224,-0.396360347953882,0.343608591162168,-0.260975053529872,0.00884206643365268,0.0461887179074171,-0.00916897475710771,0.116649573599647,0.258580545598761,2.91321296380047
0.59,9e81ce3e9621f78a,-0.362096464824962,0.317513841005591,-0.249299097766125,0.00871500894304163,0.0461241964031696,-0.00913144402547423,-0.379296618468102,0.32887976943781,-0.254665322405497,0.00871522959208473,0.0461569470615101,-0.00913169784139361,0.118041229899715,0.239589936985836,2.93675047245104
0.595,9e81ce3e9621f78a,-0.346880293920884,0.303952309011535,-0.243158814989235,0.00859610989334689,0.0460836087807877,-0.00908978856488352,-0.361892937105083,0.313868494725901,-0.248128707320641,0.00859632163381917,0.0461162729835293,-0.00909003892296796,0.119469026293083,0.221971592569951,2.96027621528899
0.6,9e81ce3e9621f78a,-0.331191728076253,0.290019451539832,-0.236788565194932,0.00848496870252672,0.0460343142134482,-0.00904383576278118,-0.344166213080785,0.298587501414994,-0.241369164790627,0.00848517233556454,0.0460668736189878,-0.00904408234290114,0.120931633218475,0.205756887248443,2.98379019819574
0.605,9e81ce3e9621f78a,-0.31504108938169,0.275724512014311,-0.230190646210647,0.00838142096380321,0.0459764847622516,-0.00899366782920208,-0.326132169418761,0.283048856320705,-0.234390770782308,0.00838161723203635,0.0460089215123277,-0.00899391032842602,0.122427679683165,0.190969765239248,3.0072924270498
0.61,9e81ce3e9621f78a,-0.298439194902692,0.261077093447889,-0.223367547341135,0.00828530790602462,0.0459102871739134,-0.00893936491585024,-0.307805314176207,0.267263938327192,-0.22719770764623,0.00828549749915247,0.0459425838988813,-0.00893960304884159,0.123955756215381,0.177627725916401,3.03078290772673
0.615,9e81ce3e9621f78a,-0.281397334453715,0.246087143292841,-0.216321949606462,0.00819647627470312,0.0458358829770554,-0.00888100516992065,-0.289198922493561,0.251243424334671,-0.219794251335109,0.0081966598346022,0.0458680228000908,-0.00888123866926576,0.125514417789593,0.165742770453047,3.05426164609913
0.62,9e81ce3e9621f78a,-0.263927248665258,0.230764938483933,-0.20905672582054,0.00811477821058651,0.0457534285814751,-0.00881866478585691,-0.270325027924304,0.234997280901265,-0.212184758998414,0.00811495633599274,0.0457853951217867,-0.00881889340232677,0.127102186707778,0.155322302782592,3.0777286480367
0.625,9e81ce3e9621f78a,-0.246041107509467,0.215121070781164,-0.201574940522327,0.00804007112599447,0.045663075380174,-0.00875241805513618,-0.251194421552709,0.218534760975247,-0.204373657037553,0.00804024437679991,0.0456948527553005,-0.00875264155788428,0.128717555421253,0.146369982393858,3.10118391940618
0.63,9e81ce3e9621f78a,-0.227751489437906,0.199166432513773,-0.19387984977286,0.00797221757916967,0.0455649698539108,-0.0086823374141741,-0.231816657482607,0.201864405133771,-0.196365429700342,0.00797238648037004,0.0455965426811775,-0.00868255559087343,0.130358989279119,0.138886529792634,3.12462746607141
0.635,9e81ce3e9621f78a,-0.209071361274472,0.182912202822169,-0.185974900832489,0.00791108514690902,0.0454592536780303,-0.00860849349044379,-0.212200063372474,0.184994046774012,-0.188164608287665,0.00791125019223526,0.0454906070752347,-0.00860870614736521,0.132024929190562,0.132870488151216,3.14805929389325
0.64,9e81ce3e9621f78a,-0.190014058997229,0.166369834490128,-0.177863731733562,0.00785654629575257,0.0453460638313115,-0.00853095514690335,-0.192351754795011,0.167930820740477,-0.179775761039097,0.00785670795101681,0.0453771834167028,-0.00853116210893815,0.133713794189488,0.128318946814466,3.17147940872968
0.645,9e81ce3e9621f78a,-0.170593269535261,0.149551041455579,-0.169550170764792,0.0078084782520165,0.0452255327065683,-0.00844978952482695,-0.172277652307976,0.150681174915891,-0.17120348375846,0.00780863695820028,0.0452564045981854,-0.00844999063545606,0.135423983890917,0.125228234034452,3.19488781643571
0.65,9e81ce3e9621f78a,-0.150823013700786,0.132467787085076,-0.161038235884351,0.00776676287096268,0.0450977882227322,-0.00836506208513454,-0.151982500233018,0.13325088435146,-0.162452391234418,0.00776691904707283,0.045128399037158,-0.00836525720634672,0.136283814926981,0.123594587670772,3.21828452286346
0.655,9e81ce3e9621f78a,-0.130717630372698,0.115132273294345,-0.152332134079493,0.00773128650540145,0.0449629539381456,-0.00827683664831506,-0.131469886247663,0.11564506756374,-0.153527109505792,0.00773144055111703,0.0449932907887328,-0.00827702566047672,0.137066744843839,0.123414813726542,3.24166953386208
0.66,9e81ce3e9621f78a,-0.110291762045628,0.0975569305954348,-0.143436260691142,0.00770193987402638,0.0448211491647888,-0.00818517543303797,-0.110742261000006,0.0978682046793449,-0.144432269016027,0.00770209217215777,0.04485119965941,-0.00818535823471679,0.137861309326401,0.124686943595447,3.26504285527786
0.665,9e81ce3e9621f78a,-0.0895603418584714,0.0797544091498076,-0.134355198722574,0.00767861792978024,0.0446724890831701,-0.00809013909354758,-0.0898009570546379,0.0799241571641798,-0.135172498696648,0.00767876884856013,0.0447022413215384,-0.00809031560129236,0.138666905751611,0.127410901875683,3.2884044929541
0.67,9e81ce3e9621f78a,-0.0685385822183906,0.061737570906356,-0.125093718151767,0.00766121972855142,0.0445170848576026,-0.0079917867559344,-0.0686462065710136,0.0618161889307782,-0.125752421015249,0.00766136962377528,0.04454652742821,-0.00799195690401325,0.13948291924252,0.131589197662853,3.31175445273122
0.675,9e81ce3e9621f78a,-0.0472419651405039,0.0435194829038691,-0.115656775267522,0.00764964829849854,0.0443550437516012,-0.00789017605337744,-0.0472771572016911,0.0435469886753378,-0.116176648019957,0.00764979751553112,0.0443841657283137,-0.00789033979347659,0.138224133395728,0.137227653467263,3.33509274044671
0.68,9e81ce3e9621f78a,-0.0256862344299653,0.0251134118187175,-0.106049512049859,0.00764381051030023,0.0441864692431281,-0.00778536316045144,-0.0256918857778451,0.0251186933552105,-0.106449778409284,0.00764395938596293,0.0442152601814763,-0.00778552046133674,0.136440789504719,0.144336187416472,3.35841936193514
0.685,9e81ce3e9621f78a,-0.00388738984212852,0.00653281984091056,-0.0962772556155479,0.00764361694862564,0.0440114611394229,-0.00767740282659315,-0.00388740942412506,0.00653291277860854,-0.096576395653862,0.00764376581297858,0.0440399110726237,-0.00767755367373624,0.134994494712096,0.152929666314668,3.38173432302817
0.69,9e81ce3e9621f78a,0.0181383166319494,-0.0122086380353008,-0.0863455177499466,0.00764898178512113,0.0438301156911525,-0.00756634840882093,0.0181403061845378,-0.0122092446588147,-0.0865610671948584,0.00764913096315238,0.0438582151258919,-0.00756649280399209,0.133885879983525,0.163028849562987,3.40503762955454
0.695,9e81ce3e9621f78a,0.040374382193053,-0.031097115215828,-0.0762599945465849,0.00765982265320891,0.043642525705618,-0.0074522519038029,0.0403963416434102,-0.0311071449896636,-0.0764083447427989,0.00765997246644257,0.0436702656176252,-0.00745238986463242,0.133115417108854,0.174661447046729,3.42832928734008
0.7,9e81ce3e9621f78a,0.0628040521953307,-0.050118573110721,-0.0660265661761451,0.00767606052499596,0.0434487806587543,-0.0073351639793696,0.0628868218668659,-0.0501606002719997,-0.0661227657001688,0.0076762112930296,0.0434761524881922,-0.00733529553887951,0.132683460984111,0.187863318042788,3.45160930220769
0.705,9e81ce3e9621f78a,0.0854103164418719,-0.0692587790360488,-0.0556512968066822,0.00769761959059554,0.0432489668056577,-0.00721513400556888,0.0856189174459962,-0.0693698385218178,-0.0557088557314809,0.00769777163257679,0.0432759624523527,-0.00721525921167678,0.132590294397148,0.202679843209573,3.47487767997738
0.71,9e81ce3e9621f78a,0.108175902589811,-0.0885033023048433,-0.0451404346970553,0.00772442714017062,0.0430431672893717,-0.00709221008536232,0.108600849318003,-0.0887354716524193,-0.0451711325054714,0.00772458077622198,0.0430697791079037,-0.00709232900035891,0.132836175625279,0.219167508061403,3.49813442646626
0.715,9e81ce3e9621f78a,0.131083266411624,-0.107837508389951,-0.0345004124856519,0.00775641344901907,0.0428314622476525,-0.00696643908506524,0.131841896662468,-0.108258461001471,-0.0345141106357182,0.00775656900161909,0.0428576830423228,-0.00696655178506718,0.133421389210746,0.237395744338833,3.5213795474885
0.72,9e81ce3e9621f78a,0.154114578625519,-0.127246551032153,-0.0237378476965338,0.00779351166603417,0.0426139289174265,-0.00683786666463509,0.155352407834949,-0.127940079924913,-0.023742307848209,0.00779366946136283,0.0426397519371194,-0.00683797323901468,0.134346300344498,0.257449085796164,3.54461304885538
0.725,9e81ce3e9621f78a,0.177251707968715,-0.146715362156235,-0.0128595434852127,0.00783565770589388,0.0423906417366369,-0.00670653730791698,0.179143814020145,-0.147781872821982,-0.0128602524072769,0.00783581807514911,0.0424160606695879,-0.00670663785871003,0.13561141336219,0.279429707687392,3.56783493637528
0.73,9e81ce3e9621f78a,0.200476200141846,-0.166228639445776,-0.00187248964615636,0.00788279014535679,0.0421616724431532,-0.00657249435295913,0.203228645125581,-0.167785609824635,-0.00187249183461294,0.00788295342604885,0.0421866814116352,-0.00657258899425249,0.133845244376731,0.303460435346466,3.59104521585368
0.735,9e81ce3e9621f78a,0.223769252199924,-0.185770831414209,0.00921613609584578,0.00793485012407515,0.0419270901703911,-0.00643578002251646,0.227620547230706,-0.187953236234155,0.00921639703996688,0.00793501666130497,0.041951683725328,-0.00643586887981638,0.13203605862189,0.329688327632191,3.61424389309314
0.74,9e81ce3e9621f78a,0.247111681904001,-0.205326119795204,0.0203989664885065,0.00799178125037593,0.0416869615392575,-0.00629643545486621,0.252334300639817,-0.208286815614008,0.0204017966530649,0.00799195139810312,0.0417111346547712,-0.00629651866444877,0.130237469795424,0.358288966806489,3.63743097389332
0.745,9e81ce3e9621f78a,0.270483891476441,-0.224878399059535,0.0316684428272571,0.00805352951251135,0.0414413507459842,-0.00615450073506654,0.277385837240328,-0.228788465246666,0.0316790358599152,0.00805370363481734,0.041465098813882,-0.00615457844331126,0.128451198125356,0.389471619135654,3.66060646405101
0.75,9e81ce3e9621f78a,0.293865825120112,-0.244411252848455,0.0430168126813316,0.00812004319594309,0.0411903196453638,-0.00601001492679632,0.302792255414107,-0.249460282428232,0.0430433756116755,0.00812022166829447,0.0412136384695673,-0.00601008728950407,0.126678973848462,0.423485472074939,3.68377036936008
0.755,9e81ce3e9621f78a,0.317236919565572,-0.263907927095137,0.0544361272494864,0.00819127280730137,0.0409339278288253,-0.0058630161049237,0.328571830154056,-0.270304259802736,0.0544899931000025,0.00819145601781836,0.0409568136197453,-0.00586308328661981,0.124922540042738,0.460627206791374,3.7069226956115
0.76,9e81ce3e9621f78a,0.340576046798521,-0.283351299586135,0.0659182383246421,0.0082671710057543,0.0406722326967039,-0.0057135413889601,0.354744015255165,-0.291322187621914,0.0660139643059544,0.00826735935648891,0.0406946820655585,-0.00571360356218364,0.123183655983843,0.501250232162884,3.73006344859335
0.765,9e81ce3e9621f78a,0.36386144798949,-0.302723845694207,0.0774547948472137,0.00834769254263728,0.0404052895239486,-0.00556162697756744,0.381329433418069,-0.312515540449298,0.0776102448850029,0.00834788645086581,0.0404272994770246,-0.00556168432214749,0.121464101084075,0.545775992285909,3.75319263409082
0.77,9e81ce3e9621f78a,0.387070657496036,-0.322007599992511,0.089037239027686,0.0084327942103315,0.0401331515183812,-0.0054073081842982,0.408349848743531,-0.333885345402855,0.0892736493150574,0.00843299410986583,0.0401547194512354,-0.00540736088661798,0.119765679481566,0.59470786899343,3.77631025788621
0.775,9e81ce3e9621f78a,0.410180415630849,-0.341184113438552,0.100656802019779,0.00852243480154872,0.03985586987046,-0.00525061947476083,0.435828114301495,-0.355432028540904,0.100998828229751,0.00852264114407075,0.0398769935620541,-0.00525066772701028,0.118090225358024,0.648648340210723,3.79941632575892
0.78,9e81ce3e9621f78a,0.433166568683366,-0.360234405794948,0.11230449912674,0.00861657508038284,0.0395734937933029,-0.005091594505417,0.463788085087228,-0.377155235435294,0.11278024385542,0.00861678833680674,0.0395941714000672,-0.00509163850483461,0.116439609075655,0.708320231765496,3.82251084348547
0.785,9e81ce3e9621f78a,0.456003954442869,-0.379138912933828,0.123971124524542,0.00871517776673352,0.0392860705514887,-0.0049302661642322,0.49225448354169,-0.3990536213383,0.124612143467102,0.00871539842860024,0.039306300601305,-0.0049303061123366,0.114815744238189,0.774593123391377,3.8455938168395
0.79,9e81ce3e9621f78a,0.478666271193107,-0.39787742865382,0.135647245487424,0.00881820753600181,0.0389936454768657,-0.004766666613417,0.521252700665721,-0.421124605632794,0.13648853077709,0.00881843611691095,0.0390134268629598,-0.00476670271522894,0.113220595797452,0.848516248792333,3.86866525159174
0.795,9e81ce3e9621f78a,0.501125927826604,-0.416429040624562,0.147323196103146,0.00892563103631164,0.0386962619692465,-0.00460082733451273,0.550808510269417,-0.443364084460361,0.148403135169361,0.00892586807339566,0.038715593943978,-0.00460085979776791,0.111656189345925,0.93135957398219,3.89172515351005
0.8,9e81ce3e9621f78a,0.523353872356494,-0.434772060065587,0.158989070467669,0.00903741692593445,0.0383939614794471,-0.00443277917609189,0.580947666639452,-0.465766094557842,0.160349378694996,0.0090376629813812,0.0384128436479826,-0.00443280821044514,0.110124621757414,1.02466515361566,3.9147735283594
0.805,9e81ce3e9621f78a,0.545319395680559,-0.452883944767307,0.170634715351722,0.00915353593410107,0.0380867834716212,-0.00426255240436045,0.611695346317642,-0.488322420418874,0.172320340747982,0.00915379159673061,0.0381052157854751,-0.00426257822058166,0.108628073362527,1.13031134863385,3.9378103819019
0.81,9e81ce3e9621f78a,0.566989906973839,-0.470741215074994,0.182249722335141,0.00927396094898697,0.0377747653612319,-0.00409017675696444,0.643075382044254,-0.511022135969226,0.18430872034839,0.00927422683589017,0.0377927481116554,-0.00409019956612666,0.107168821873048,1.25059301723547,3.96083571989676
0.815,9e81ce3e9621f78a,0.588330676554696,-0.488319362487261,0.193823419408643,0.00939866713737179,0.0374579424242804,-0.00391568150031761,0.675109220324532,-0.533851071063098,0.196306795971078,0.00939894389561868,0.0374754762354774,-0.00391570151297767,0.105749258299196,1.3883213016148,3.9838495481003
0.82,9e81ce3e9621f78a,0.609304541492689,-0.505592750574492,0.205344862047425,0.0095276321013138,0.0371363476725498,-0.00373909549077721,0.70781451242318,-0.556791192365813,0.208306382874036,0.00952792040974123,0.0371534334946968,-0.0037391129161492,0.104371905135396,1.54694698478995,4.006851872266
0.825,9e81ce3e9621f78a,0.629871568625376,-0.522534508007809,0.216802823766423,0.00966083607816103,0.0368100116886178,-0.00356044724000187,0.741203220604979,-0.579819887727612,0.220298787902034,0.00966113664925079,0.0368266507906587,-0.00356046228512383,0.103039437121791,1.73071130373325,4.02984269814442
0.83,9e81ce3e9621f78a,0.649988669064523,-0.539116413615384,0.228185786173348,0.00979826219135001,0.0364789624132208,-0.00337976498482418,0.775279085788316,-0.602909143178852,0.232274761769084,0.00979857577321076,0.0364951563754073,-0.00337977785371833,0.101754704917411,1.94482704492509,4.05282203148328
0.835,9e81ce3e9621f78a,0.669609157770048,-0.555308773562047,0.239481928543115,0.00993989676072229,0.0361432248762194,-0.00319707676196095,0.810034258357682,-0.626024602478344,0.244224448859024,0.00994022413919084,0.0361589755823614,-0.00319708765478779,0.100520762041441,2.19568975403416,4.0757898780274
0.84,9e81ce3e9621f78a,0.688682251470539,-0.571080290995108,0.250679116945887,0.0100857296824984,0.0358028208609336,-0.00301241048786018,0.845444840429222,-0.649124501121467,0.256137334628206,0.0100860716833795,0.0358181304903215,-0.00301241960006688,0.0993408954430293,2.49111228877469,4.09874624351876
0.845,9e81ce3e9621f78a,0.707152498140569,-0.586397928783744,0.261764892965313,0.0102357548904523,0.0354577684901096,-0.00282579404392719,0.881465026839748,-0.67215847031949,0.26800219074314,0.0102361123819192,0.0354726395090677,-0.00282580156539052,0.098218660046175,2.84056293846166,4.12169113369644
0.85,9e81ce3e9621f78a,0.724959133122046,-0.601226766738786,0.272726462093688,0.0103899709119656,0.0351080817195903,-0.00263725536742229,0.918019472393246,-0.695066213009674,0.279807018194137,0.0103903448071497,0.0351225168726131,-0.00263726148158669,0.0971579174601802,3.25536353960406,4.14462455429666
0.855,9e81ce3e9621f78a,0.742035355904441,-0.615529854343063,0.283550681791929,0.0105483815319056,0.0347537697261531,-0.00244682254787468,0.954993458110594,-0.717776061843966,0.291538988585954,0.0105487727917066,0.0347677720265798,-0.00244682743088596,0.0961628791097124,3.74876288697559,4.16754651105278
0.86,9e81ce3e9621f78a,0.758307529683695,-0.629268062119525,0.294224049390965,0.01071099658147,0.0343948361719405,-0.00225452392931812,0.992220430148888,-0.740203444631324,0.303184384086738,0.0107114062176274,0.0344084088921157,-0.00225452774915324,0.0952381534360913,4.3357342701741,4.19045700969529
0.865,9e81ce3e9621f78a,0.773694309676712,-0.642399934632053,0.304732689890026,0.0108778328659536,0.0340312783305986,-0.00206038821792572,1.0294665668371,-0.762249299904424,0.314728536480334,0.0108782619444256,0.0340444249914744,-0.00206039113351957,0.0943887965489947,5.03224640297817,4.21335605595182
0.87,9e81ce3e9621f78a,0.788105715851917,-0.654881549144068,0.315062343743251,0.0110489152440425,0.0336630860614733,-0.00186444459455434,1.06641229428069,-0.78379850990812,0.326155765911152,0.0110493648887481,0.0336758104216137,-0.00186444675492414,0.093620365030624,5.85362525477501,4.23624365554712
0.875,9e81ce3e9621f78a,0.801442185415629,-0.66666638603999,0.325198354829061,0.0112242778690128,0.033290240620358,-0.00166672283162989,1.10263126106565,-0.804718451089203,0.33744932014621,0.0112247492660019,0.0333025466643188,-0.00166672437499836,0.0929389682356141,6.81148766820617,4.25911981420309
0.88,9e81ce3e9621f78a,0.813593662424937,-0.677705217945492,0.335125658749146,0.0114039655908325,0.0329127133063429,-0.00146725341311205,1.13756835158757,-0.824857798987588,0.34859131526653,0.0114044599929589,0.0329246052324289,-0.00146725446603039,0.092351315965693,7.90867254282968,4.28198453763878
0.885,9e81ce3e9621f78a,0.824438812120995,-0.687946025814091,0.344828771618935,0.0115880355037485,0.0325304639586773,-0.00126606765586906,1.1705200437479,-0.844045766191373,0.3595626788689,0.0115885542359271,0.0325419461661176,-0.00126606833234118,0.091864755425159,9.1318125547673,4.30483783157037
0.89,9e81ce3e9621f78a,0.833844491908709,-0.69733395272947,0.354291779617945,0.0117765586049987,0.0321434393366328,-0.00106319783047044,1.20062285594578,-0.862091996232067,0.370343097145678,0.0117771030701389,0.0321545164122755,-0.00106319823107998,0.0914872884951954,10.4419919932464,4.32767970171118
0.895,9e81ce3e9621f78a,0.841665652793404,-0.705811307181245,0.363498329550972,0.0119696214959465,0.0317515714498194,-0.0008586772784879,1.22685838422108,-0.878787371378367,0.380910967371729,0.0119701931816515,0.0317622481545309,-0.000858677489529879,0.0912275578072539,11.765640647402,4.35051015377167
0.9,9e81ce3e9621f78a,0.84774587718153,-0.713317628222482,0.372431620656357,0.0121673280176289,0.0313547759461294,-0.000652540522700727,1.24808537245373,-0.89390600949139,0.391243357496292,0.012167928503749,0.0313650572011952,-0.000652540615319989,0.0910947883509505,12.9903208807514,4.37332919345947
0.905,9e81ce3e9621f78a,0.851918777881702,-0.71978982706188,0.381074398071974,0.0123698006730299,0.0309529507048534,-0.000444823366126733,1.26310831824146,-0.907208714769858,0.401315974925833,0.0123704316401426,0.0309628415788047,-0.00044482339546548,0.0910986706207613,13.9721225498681,4.39613682647932
0.91,9e81ce3e9621f78a,0.854010430573071,-0.725162417410754,0.389408948240727,0.0125771816431375,0.0305459748282175,-0.000235562974671287,1.27078559760919,-0.918448082815873,0.411103146620211,0.0125778448820017,0.0305554805246471,-0.00023556297902841,0.0912491755558704,14.5601798338851,4.41893305853315
0.915,9e81ce3e9621f78a,0.853842904311397,-0.729367846523462,0.397417096696537,0.0127896331878898,0.0301337082409555,-2.47979378561646e-05,1.27016698402495,-0.927375341251829,0.420577812974108,0.0127903306098829,0.0301428340880047,-2.47979378612476e-05,0.0915562993903818,14.6365658206393,4.44171789532
0.92,9e81ce3e9621f78a,0.851238760062621,-0.732336934563524,0.405080208626438,0.0130073372353409,0.0297159920949266,0.000187431698535454,1.26063384492444,-0.933748817071135,0.42971153804211,0.0130080708838444,0.0297247435371839,0.000187431700730319,0.0920297499758933,14.1579342312028,4.46449134253609
0.925,9e81ce3e9621f78a,0.846026162376307,-0.733999424905769,0.412379192676027,0.013230494026032,0.029292650110955,0.000401084434121772,1.24200394250478,-0.937343677447556,0.438474538843419,0.0132312660886845,0.0293010327044792,0.000401084455629088,0.0926786010259493,13.1774499173133,4.48725340587478
0.93,9e81ce3e9621f78a,0.838044058765495,-0.734284640238343,0.419294508413152,0.0134593197887712,0.0288634908787445,0.000616117355868812,1.21456647155541,-0.937962318249009,0.446835736451317,0.0134601326104701,0.0288715102897696,0.000616117433828334,0.093510952595512,11.83203956559,4.51000409102658
0.935,9e81ce3e9621f78a,0.827146820127041,-0.733122231685788,0.425806177949467,0.0136940435557139,0.0284283110015714,0.000832486225533917,1.17903417577441,-0.935444531034506,0.454762831622477,0.0136948996522283,0.0284359730091909,0.00083248641784756,0.094533638694273,10.299758411108,4.53274340367917
0.94,9e81ce3e9621f78a,0.813207827772912,-0.7304429988555,0.431893802147349,0.0139349033514304,0.0279868988436435,0.0010501456164213,1.13642810790526,-0.929676424200077,0.462222407481845,0.0139358054234898,0.0279942093464263,0.00105014600245712,0.0957520150776046,8.74949852178444,4.55547134951737
