time_s,manifest_id,active_power_W_DG1,active_power_W_DG2,active_power_W_DG3,active_power_W_DG4,normalized_power_DG1,normalized_power_DG2,normalized_power_DG3,normalized_power_DG4,sharing_error
3.015,f27c2278f5bdb77b,257.819761756322,303.875426768522,320.737051904845,342.567759570312,0.515639523512643,0.506459044614203,0.493441618315146,0.489382513671874,0.0262570098407691
3.02,f27c2278f5bdb77b,257.815809209951,303.874494223685,320.740772810849,342.568923755515,0.515631618419902,0.506457490372808,0.493447342785922,0.489384176793593,0.0262474416263093
3.025,f27c2278f5bdb77b,257.811859484275,303.873561057546,320.744490161136,342.570089297043,0.515623718968549,0.506455935095911,0.493453061786363,0.489385841852918,0.0262378771156307
3.03,f27c2278f5bdb77b,257.807912578862,303.872627270162,320.74820395767,342.571256193305,0.515615825157725,0.506454378783604,0.493458775319493,0.489387508847579,0.026228316310146
3.035,f27c2278f5bdb77b,257.803968493262,303.871692861597,320.751914202437,342.572424442703,0.515607936986525,0.506452821435996,0.493464483388365,0.48938917777529,0.0262187592112352
3.04,f27c2278f5bdb77b,257.800027227001,303.870757831926,320.755620897444,342.57359404363,0.515600054454001,0.50645126305321,0.493470185996067,0.489390848633757,0.0262092058202447
3.045,f27c2278f5bdb77b,257.796088779582,303.86982218123,320.759324044715,342.574764994473,0.515592177559165,0.506449703635383,0.493475883145715,0.489392521420676,0.0261996561384891
3.05,f27c2278f5bdb77b,257.79215315049,303.8688859096,320.763023646298,342.575937293611,0.515584306300981,0.506448143182667,0.493481574840458,0.48939419613373,0.0261901101672505
3.055,f27c2278f5bdb77b,257.788220339188,303.867949017138,320.766719704257,342.577110939417,0.515576440678375,0.50644658169523,0.493487261083473,0.489395872770596,0.0261805679077796
3.06,f27c2278f5bdb77b,257.784290345115,303.867011503951,320.770412220679,342.578285930255,0.515568580690231,0.506445019173252,0.493492941877967,0.489397551328936,0.026171029361295
3.065,f27c2278f5bdb77b,257.780363167694,303.866073370157,320.774101197666,342.579462264483,0.515560726335389,0.506443455616928,0.493498617227178,0.489399231806404,0.0261614945289841
3.07,f27c2278f5bdb77b,257.776438806325,303.865134615881,320.777786637342,342.580639940452,0.515552877612649,0.506441891026468,0.493504287134373,0.489400914200646,0.0261519634120034
3.075,f27c2278f5bdb77b,257.772517260387,303.864195241258,320.781468541849,342.581818956507,0.515545034520773,0.506440325402096,0.493509951602844,0.489402598509295,0.0261424360114781
3.08,f27c2278f5bdb77b,257.76859852924,303.863255246431,320.785146913345,342.582999310984,0.51553719705848,0.506438758744051,0.493515610635916,0.489404284729977,0.0261329123285037
3.085,f27c2278f5bdb77b,257.764682612225,303.862314631551,320.78882175401,342.584181002214,0.51552936522445,0.506437191052585,0.493521264236939,0.489405972860305,0.0261233923641445
3.09,f27c2278f5bdb77b,257.760769508662,303.861373396778,320.792493066039,342.585364028521,0.515521539017323,0.506435622327964,0.493526912409291,0.489407662897887,0.0261138761194359
3.095,f27c2278f5bdb77b,257.756859217851,303.860431542281,320.796160851645,342.586548388224,0.515513718435701,0.506434052570468,0.493532555156376,0.489409354840319,0.0261043635953822
3.1,f27c2278f5bdb77b,257.752951739074,303.859489068236,320.799825113058,342.587734079632,0.515505903478148,0.506432481780393,0.493538192481628,0.489411048685189,0.026094854792959
3.105,f27c2278f5bdb77b,257.749047071593,303.858545974828,320.803485852528,342.588921101051,0.515498094143186,0.506430909958047,0.493543824388504,0.489412744430073,0.0260853497131128
3.11,f27c2278f5bdb77b,257.745145214652,303.857602262251,320.807143072317,342.59010945078,0.515490290429303,0.506429337103752,0.493549450880488,0.489414442072543,0.0260758483567605
3.115,f27c2278f5bdb77b,257.741246167474,303.856657930706,320.810796774708,342.591299127111,0.515482492334949,0.506427763217844,0.49355507196109,0.489416141610158,0.0260663507247908
3.12,f27c2278f5bdb77b,257.737349929267,303.855712980404,320.814446961999,342.59249012833,0.515474699858534,0.506426188300673,0.493560687633845,0.489417843040471,0.0260568568180636
3.125,f27c2278f5bdb77b,257.733456499217,303.854767411562,320.818093636503,342.593682452717,0.515466912998435,0.506424612352604,0.493566297902312,0.489419546361024,0.0260473666374105
3.13,f27c2278f5bdb77b,257.729565876494,303.853821224408,320.82173680055,342.594876098548,0.515459131752989,0.506423035374013,0.493571902770077,0.489421251569354,0.0260378801836351
3.135,f27c2278f5bdb77b,257.72567806025,303.852874419175,320.825376456486,342.59607106409,0.515451356120499,0.506421457365291,0.493577502240747,0.489422958662986,0.0260283974575134
3.14,f27c2278f5bdb77b,257.721793049616,303.851926996106,320.829012606671,342.597267347607,0.515443586099232,0.506419878326843,0.493583096317956,0.489424667639438,0.0260189184597938
3.145,f27c2278f5bdb77b,257.717910843709,303.850978955453,320.832645253483,342.598464947355,0.515435821687418,0.506418298259088,0.493588685005359,0.489426378496221,0.0260094431911971
3.15,f27c2278f5bdb77b,257.714031441628,303.850030297473,320.836274399313,342.599663861586,0.515428062883255,0.506416717162455,0.493594268306635,0.489428091230838,0.0259999716524174
3.155,f27c2278f5bdb77b,257.710154842452,303.849081022435,320.839900046566,342.600864088547,0.515420309684903,0.506415135037391,0.493599846225487,0.489429805840782,0.0259905038441217
3.16,f27c2278f5bdb77b,257.706281045245,303.848131130613,320.843522197665,342.602065626478,0.51541256209049,0.506413551884354,0.493605418765638,0.48943152232354,0.0259810397669503
3.165,f27c2278f5bdb77b,257.702410049054,303.847180622289,320.847140855044,342.603268473613,0.515404820098108,0.506411967703815,0.493610985930836,0.48943324067659,0.0259715794215174
3.17,f27c2278f5bdb77b,257.698541852908,303.846229497756,320.850756021152,342.604472628184,0.515397083705816,0.50641038249626,0.493616547724849,0.489434960897405,0.0259621228084109
3.175,f27c2278f5bdb77b,257.694676455821,303.845277757311,320.854367698454,342.605678088414,0.515389352911641,0.506408796262185,0.493622104151467,0.489436682983449,0.0259526699281925
3.18,f27c2278f5bdb77b,257.690813856788,303.844325401262,320.857975889426,342.606884852524,0.515381627713575,0.506407209002104,0.493627655214502,0.489438406932177,0.0259432207813984
3.185,f27c2278f5bdb77b,257.686954054789,303.843372429923,320.86158059656,342.608092918727,0.515373908109578,0.506405620716539,0.493633200917785,0.489440132741039,0.0259337753685393
3.19,f27c2278f5bdb77b,257.683097048789,303.842418843617,320.865181822361,342.609302285234,0.515366194097578,0.506404031406028,0.49363874126517,0.489441860407477,0.0259243336901005
3.195,f27c2278f5bdb77b,257.679242837734,303.841464642673,320.868779569344,342.610512950249,0.515358485675469,0.506402441071121,0.493644276260529,0.489443589928927,0.0259148957465421
3.2,f27c2278f5bdb77b,257.675391420558,303.84050982743,320.872373840041,342.611724911971,0.515350782841116,0.506400849712383,0.493649805907756,0.489445321302816,0.0259054615382994
3.205,f27c2278f5bdb77b,257.671542796175,303.839554398233,320.875964636996,342.612938168597,0.51534308559235,0.506399257330388,0.493655330210763,0.489447054526567,0.0258960310657833
3.21,f27c2278f5bdb77b,257.667696963486,303.838598355436,320.879551962763,342.614152718315,0.515335393926972,0.506397663925726,0.493660849173482,0.489448789597593,0.0258866043293797
3.215,f27c2278f5bdb77b,257.663853921376,303.8376416994,320.883135819912,342.615368559312,0.515327707842753,0.506396069498999,0.493666362799865,0.489450526513302,0.0258771813294505
3.22,f27c2278f5bdb77b,257.660013668716,303.836684430493,320.886716211023,342.616585689768,0.515320027337431,0.506394474050822,0.493671871093881,0.489452265271098,0.0258677620663338
3.225,f27c2278f5bdb77b,257.656176204358,303.835726549093,320.890293138688,342.617804107861,0.515312352408717,0.506392877581821,0.493677374059519,0.489454005868373,0.0258583465403434
3.23,f27c2278f5bdb77b,257.652341527144,303.834768055582,320.893866605511,342.619023811763,0.515304683054288,0.506391280092637,0.493682871700786,0.489455748302518,0.0258489347517697
3.235,f27c2278f5bdb77b,257.648509635897,303.833808950354,320.897436614108,342.620244799641,0.515297019271795,0.506389681583923,0.493688364021705,0.489457492570915,0.0258395267008794
3.24,f27c2278f5bdb77b,257.644680529428,303.832849233805,320.901003167108,342.621467069659,0.515289361058857,0.506388082056342,0.49369385102632,0.489459238670941,0.0258301223879162
3.245,f27c2278f5bdb77b,257.640854206533,303.831888906344,320.904566267148,342.622690619975,0.515281708413065,0.506386481510574,0.493699332718689,0.489460986599965,0.0258207218131006
3.25,f27c2278f5bdb77b,257.637030665991,303.830927968384,320.908125916878,342.623915448747,0.515274061331983,0.506384879947307,0.493704809102889,0.489462736355352,0.0258113249766301
3.255,f27c2278f5bdb77b,257.633209906571,303.829966420347,320.911682118959,342.625141554123,0.515266419813142,0.506383277367245,0.493710280183014,0.489464487934462,0.0258019318786796
3.26,f27c2278f5bdb77b,257.629391927024,303.829004262661,320.915234876062,342.626368934253,0.515258783854048,0.506381673771102,0.493715745963173,0.489466241334647,0.0257925425194017
3.265,f27c2278f5bdb77b,257.62557672609,303.828041495763,320.91878419087,342.627597587277,0.51525115345218,0.506380069159605,0.493721206447492,0.489467996553253,0.0257831568989264
3.27,f27c2278f5bdb77b,257.621764302493,303.827078120096,320.922330066074,342.628827511337,0.515243528604986,0.506378463533494,0.493726661640114,0.489469753587624,0.0257737750173616
3.275,f27c2278f5bdb77b,257.617954654944,303.826114136112,320.925872504377,342.630058704566,0.515235909309888,0.50637685689352,0.493732111545196,0.489471512435095,0.0257643968747933
3.28,f27c2278f5bdb77b,257.614147782141,303.825149544269,320.929411508492,342.631291165098,0.515228295564283,0.506375249240448,0.493737556166911,0.489473273092997,0.0257550224712857
3.285,f27c2278f5bdb77b,257.610343682768,303.824184345031,320.932947081142,342.632524891059,0.515220687365537,0.506373640575052,0.493742995509449,0.489475035558655,0.0257456518068815
3.29,f27c2278f5bdb77b,257.606542355496,303.823218538872,320.936479225058,342.633759880574,0.515213084710993,0.506372030898121,0.493748429577012,0.489476799829391,0.0257362848816019
3.295,f27c2278f5bdb77b,257.602743798983,303.822252126273,320.940007942982,342.634996131763,0.515205487597965,0.506370420210455,0.493753858373818,0.489478565902518,0.0257269216954469
3.3,f27c2278f5bdb77b,257.598948011872,303.821285107719,320.943533237665,342.636233642744,0.515197896023744,0.506368808512865,0.4937592819041,0.489480333775349,0.0257175622483953
3.305,f27c2278f5bdb77b,257.595154992796,303.820317483706,320.947055111867,342.637472411631,0.515190309985592,0.506367195806177,0.493764700172104,0.489482103445187,0.0257082065404052
3.31,f27c2278f5bdb77b,257.591364740373,303.819349254734,320.950573568359,342.638712436533,0.515182729480747,0.506365582091224,0.493770113182091,0.489483874909333,0.025698854571414
3.315,f27c2278f5bdb77b,257.587577253211,303.818380421313,320.954088609918,342.639953715558,0.515175154506421,0.506363967368856,0.493775520938335,0.489485648165083,0.0256895063413382
3.32,f27c2278f5bdb77b,257.583792529901,303.817410983959,320.957600239331,342.641196246809,0.515167585059802,0.506362351639931,0.493780923445124,0.489487423209728,0.0256801618500745
3.325,f27c2278f5bdb77b,257.580010569027,303.816440943192,320.961108459393,342.642440028388,0.515160021138053,0.506360734905321,0.493786320706759,0.489489200040554,0.0256708210974989
3.33,f27c2278f5bdb77b,257.576231369156,303.815470299545,320.964613272909,342.64368505839,0.515152462738311,0.506359117165908,0.493791712727553,0.489490978654843,0.0256614840834676
3.335,f27c2278f5bdb77b,257.572454928845,303.814499053552,320.968114682692,342.644931334911,0.51514490985769,0.506357498422587,0.493797099511833,0.489492759049873,0.0256521508078167
3.34,f27c2278f5bdb77b,257.56868124664,303.813527205758,320.97161269156,342.646178856042,0.51513736249328,0.506355878676264,0.493802481063938,0.489494541222917,0.0256428212703628
3.345,f27c2278f5bdb77b,257.564910321073,303.812554756714,320.975107302343,342.64742761987,0.515129820642146,0.506354257927856,0.49380785738822,0.489496325171243,0.0256334954709028
3.35,f27c2278f5bdb77b,257.561142150665,303.811581706976,320.978598517876,342.648677624482,0.515122284301331,0.506352636178294,0.493813228489041,0.489498110892117,0.0256241734092142
3.355,f27c2278f5bdb77b,257.557376733927,303.81060805711,320.982086341005,342.649928867958,0.515114753467854,0.506351013428517,0.493818594370776,0.489499898382798,0.0256148550850557
3.36,f27c2278f5bdb77b,257.553614069355,303.809633807687,320.985570774578,342.65118134838,0.515107228138709,0.506349389679478,0.493823955037813,0.489501687640543,0.025605540498166
3.365,f27c2278f5bdb77b,257.549854155435,303.808658959284,320.989051821457,342.652435063824,0.515099708310871,0.50634776493214,0.493829310494549,0.489503478662605,0.0255962296482658
3.37,f27c2278f5bdb77b,257.546096990644,303.807683512487,320.992529484506,342.653690012363,0.515092193981289,0.506346139187478,0.493834660745394,0.489505271446233,0.0255869225350562
3.375,f27c2278f5bdb77b,257.542342573445,303.806707467887,320.996003766599,342.654946192069,0.515084685146891,0.506344512446478,0.493840005794767,0.48950706598867,0.0255776191582206
3.38,f27c2278f5bdb77b,257.538590902291,303.805730826083,320.999474670615,342.656203601011,0.515077181804582,0.506342884710138,0.4938453456471,0.489508862287159,0.0255683195174231
3.385,f27c2278f5bdb77b,257.534841975623,303.804753587679,321.002942199442,342.657462237256,0.515069683951247,0.506341255979465,0.493850680306833,0.489510660338937,0.0255590236123098
3.39,f27c2278f5bdb77b,257.531095791873,303.803775753289,321.006406355972,342.658722098866,0.515062191583746,0.506339626255481,0.493856009778418,0.489512460141238,0.0255497314425088
3.395,f27c2278f5bdb77b,257.527352349461,303.802797323529,321.009867143106,342.659983183904,0.515054704698921,0.506337995539215,0.493861334066317,0.489514261691291,0.0255404430076299
3.4,f27c2278f5bdb77b,257.523611646795,303.801818299026,321.013324563751,342.661245490428,0.515047223293591,0.50633636383171,0.493866653175001,0.489516064986326,0.025531158307265
3.405,f27c2278f5bdb77b,257.519873682276,303.800838680411,321.016778620818,342.662509016495,0.515039747364552,0.506334731134019,0.493871967108951,0.489517870023564,0.0255218773409885
3.41,f27c2278f5bdb77b,257.516138454291,303.799858468323,321.020229317227,342.663773760158,0.515032276908583,0.506333097447205,0.493877275872657,0.489519676800226,0.025512600108357
3.415,f27c2278f5bdb77b,257.51240596122,303.798877663406,321.023676655903,342.665039719471,0.51502481192244,0.506331462772344,0.49388257947062,0.48952148531353,0.02550332660891
3.42,f27c2278f5bdb77b,257.508676201429,303.797896266313,321.027120639776,342.666306892482,0.515017352402858,0.506329827110522,0.493887877907348,0.489523295560689,0.025494056842169
3.425,f27c2278f5bdb77b,257.504949173277,303.7969142777,321.030561271783,342.66757527724,0.515009898346553,0.506328190462834,0.493893171187359,0.489525107538914,0.0254847908076389
3.43,f27c2278f5bdb77b,257.501224875111,303.795931698234,321.033998554866,342.66884487179,0.515002449750221,0.50632655283039,0.493898459315178,0.489526921245414,0.0254755285048074
3.435,f27c2278f5bdb77b,257.497503305269,303.794948528583,321.037432491972,342.670115674175,0.514995006610539,0.506324914214306,0.493903742295342,0.489528736677393,0.0254662699331453
3.44,f27c2278f5bdb77b,257.49378446208,303.793964769427,321.040863086055,342.671387682438,0.514987568924161,0.506323274615712,0.493909020132392,0.489530553832054,0.0254570150921068
3.445,f27c2278f5bdb77b,257.490068343862,303.792980421449,321.044290340072,342.672660894617,0.514980136687725,0.506321634035748,0.49391429283088,0.489532372706596,0.0254477639811291
3.45,f27c2278f5bdb77b,257.486354948924,303.791995485339,321.047714256987,342.67393530875,0.514972709897848,0.506319992475565,0.493919560395364,0.489534193298215,0.0254385165996332
3.455,f27c2278f5bdb77b,257.482644275565,303.791009961793,321.051134839768,342.675210922874,0.514965288551129,0.506318349936322,0.493924822830412,0.489536015604106,0.0254292729470236
3.46,f27c2278f5bdb77b,257.478936322074,303.790023851515,321.054552091388,342.676487735022,0.514957872644148,0.506316706419192,0.493930080140598,0.48953783962146,0.0254200330226886
3.465,f27c2278f5bdb77b,257.475231086733,303.789037155214,321.057966014826,342.677765743226,0.514950462173466,0.506315061925357,0.493935332330502,0.489539665347466,0.0254107968260005
3.47,f27c2278f5bdb77b,257.471528567813,303.788049873606,321.061376613064,342.679044945517,0.514943057135625,0.50631341645601,0.493940579404714,0.48954149277931,0.0254015643563155
3.475,f27c2278f5bdb77b,257.467828763575,303.787062007412,321.064783889089,342.680325339923,0.51493565752715,0.506311770012353,0.49394582136783,0.489543321914176,0.0253923356129739
3.48,f27c2278f5bdb77b,257.464131672274,303.78607355736,321.068187845893,342.681606924473,0.514928263344548,0.5063101225956,0.493951058224451,0.489545152749247,0.0253831105953006
3.485,f27c2278f5bdb77b,257.460437292153,303.785084524185,321.071588486471,342.682889697191,0.514920874584305,0.506308474206975,0.493956289979187,0.489546985281701,0.0253738893026044
3.49,f27c2278f5bdb77b,257.456745621448,303.784094908627,321.074985813824,342.684173656101,0.514913491242895,0.506306824847712,0.493961516636652,0.489548819508716,0.0253646717341791
3.495,f27c2278f5bdb77b,257.453056658385,303.783104711433,321.078379830956,342.685458799227,0.514906113316769,0.506305174519055,0.49396673820147,0.489550655427467,0.0253554578893028
3.5,f27c2278f5bdb77b,257.449370401182,303.782113933356,321.081770540874,342.686745124588,0.514898740802365,0.506303523222259,0.493971954678267,0.489552493035126,0.0253462477672385
3.505,f27c2278f5bdb77b,257.44568684805,303.781122575153,321.085157946591,342.688032630206,0.5148913736961,0.506301870958589,0.493977166071678,0.489554332328865,0.0253370413672344
3.51,f27c2278f5bdb77b,257.442005997188,303.780130637592,321.088542051122,342.689321314098,0.514884011994377,0.50630021772932,0.493982372386342,0.489556173305854,0.0253278386885231
3.515,f27c2278f5bdb77b,257.43832784679,303.779138121442,321.091922857487,342.69061117428,0.514876655693581,0.506298563535736,0.493987573626904,0.489558015963258,0.0253186397303228
3.52,f27c2278f5bdb77b,257.43465239504,303.778145027481,321.095300368709,342.69190220877,0.51486930479008,0.506296908379134,0.493992769798014,0.489559860298243,0.0253094444918369
3.525,f27c2278f5bdb77b,257.430979640113,303.777151356491,321.098674587814,342.693194415581,0.514861959280227,0.506295252260819,0.49399796090433,0.489561706307973,0.0253002529722539
3.53,f27c2278f5bdb77b,257.427309580179,303.776157109263,321.102045517832,342.694487792727,0.514854619160358,0.506293595182105,0.49400314695051,0.48956355398961,0.025291065170748
3.535,f27c2278f5bdb77b,257.423642213396,303.775162286591,321.105413161794,342.695782338219,0.514847284426792,0.506291937144318,0.494008327941222,0.489565403340313,0.025281881086479
3.54,f27c2278f5bdb77b,257.419977537917,303.774166889276,321.108777522739,342.697078050069,0.514839955075834,0.506290278148793,0.494013503881136,0.489567254357241,0.0252727007185925
3.545,f27c2278f5bdb77b,257.416315551885,303.773170918125,321.112138603703,342.698374926286,0.514832631103771,0.506288618196875,0.494018674774928,0.489569107037551,0.0252635240662196
3.55,f27c2278f5bdb77b,257.412656253438,303.772174373952,321.11549640773,342.699672964879,0.514825312506877,0.50628695728992,0.494023840627277,0.489570961378399,0.0252543511284775
3.555,f27c2278f5bdb77b,257.408999640704,303.771177257574,321.118850937864,342.700972163857,0.514817999281408,0.506285295429291,0.494029001442868,0.489572817376939,0.0252451819044696
3.56,f27c2278f5bdb77b,257.405345711804,303.770179569818,321.122202197153,342.702272521225,0.514810691423607,0.506283632616363,0.494034157226389,0.489574675030322,0.0252360163932852
3.565,f27c2278f5bdb77b,257.401694464851,303.769181311513,321.125550188646,342.703574034991,0.514803388929701,0.506281968852521,0.494039307982532,0.489576534335701,0.0252268545940001
3.57,f27c2278f5bdb77b,257.398045897951,303.768182483495,321.128894915397,342.704876703158,0.514796091795902,0.506280304139158,0.494044453715995,0.489578395290225,0.0252176965056763
3.575,f27c2278f5bdb77b,257.394400009203,303.767183086607,321.132236380459,342.706180523731,0.514788800018406,0.506278638477678,0.494049594431476,0.489580257891044,0.0252085421273624
3.58,f27c2278f5bdb77b,257.390756796699,303.766183121696,321.135574586892,342.707485494713,0.514781513593398,0.506276971869494,0.494054730133679,0.489582122135305,0.0251993914580934
3.585,f27c2278f5bdb77b,257.387116258522,303.765182589617,321.138909537753,342.708791614107,0.514774232517045,0.506275304316028,0.494059860827313,0.489583988020153,0.0251902444968912
3.59,f27c2278f5bdb77b,257.38347839275,303.764181491228,321.142241236106,342.710098879915,0.514766956785501,0.506273635818714,0.494064986517086,0.489585855542736,0.0251811012427643
3.595,f27c2278f5bdb77b,257.379843197453,303.763179827395,321.145569685014,342.711407290138,0.514759686394906,0.506271966378992,0.494070107207714,0.489587724700197,0.0251719616947085
3.6,f27c2278f5bdb77b,257.376210670693,303.762177598988,321.148894887542,342.712716842776,0.514752421341386,0.506270295998314,0.494075222903912,0.48958959548968,0.025162825851706
3.605,f27c2278f5bdb77b,257.372580810527,303.761174806884,321.15221684676,342.714027535829,0.514745161621054,0.50626862467814,0.4940803336104,0.489591467908327,0.0251536937127264
3.61,f27c2278f5bdb77b,257.368953615004,303.760171451965,321.155535565735,342.715339367296,0.514737907230007,0.506266952419941,0.4940854393319,0.489593341953281,0.0251445652767266
3.615,f27c2278f5bdb77b,257.365329082166,303.759167535118,321.15885104754,342.716652335176,0.514730658164332,0.506265279225196,0.494090540073138,0.489595217621681,0.0251354405426509
3.62,f27c2278f5bdb77b,257.361707210049,303.758163057236,321.162163295247,342.717966437468,0.514723414420098,0.506263605095394,0.494095635838841,0.489597094910668,0.0251263195094305
3.625,f27c2278f5bdb77b,257.358087996683,303.757158019219,321.165472311931,342.719281672167,0.514716175993366,0.506261930032032,0.494100726633739,0.489598973817381,0.0251172021759846
3.63,f27c2278f5bdb77b,257.35447144009,303.756152421971,321.168778100667,342.720598037272,0.51470894288018,0.506260254036618,0.494105812462564,0.48960085433896,0.0251080885412198
3.635,f27c2278f5bdb77b,257.350857538286,303.755146266401,321.172080664533,342.72191553078,0.514701715076573,0.506258577110669,0.49411089333005,0.489602736472543,0.0250989786040302
3.64,f27c2278f5bdb77b,257.347246289282,303.754139553425,321.175380006607,342.723234150686,0.514694492578564,0.506256899255709,0.494115969240933,0.489604620215266,0.0250898723632981
3.645,f27c2278f5bdb77b,257.34363769108,303.753132283964,321.178676129969,342.724553894987,0.51468727538216,0.506255220473273,0.494121040199952,0.489606505564267,0.0250807698178934
3.65,f27c2278f5bdb77b,257.340031741678,303.752124458943,321.1819690377,342.725874761678,0.514680063483357,0.506253540764906,0.494126106211846,0.489608392516683,0.0250716709666742
3.655,f27c2278f5bdb77b,257.336428439068,303.751116079296,321.185258732882,342.727196748754,0.514672856878135,0.50625186013216,0.494131167281357,0.489610281069649,0.0250625758084863
3.66,f27c2278f5bdb77b,257.332827781233,303.750107145958,321.188545218598,342.728519854212,0.514665655562466,0.506250178576596,0.494136223413227,0.489612171220302,0.0250534843421639
3.665,f27c2278f5bdb77b,257.329229766153,303.749097659872,321.191828497931,342.729844076044,0.514658459532307,0.506248496099786,0.494141274612201,0.489614062965777,0.0250443965665297
3.67,f27c2278f5bdb77b,257.325634391802,303.748087621986,321.195108573966,342.731169412246,0.514651268783603,0.50624681270331,0.494146320883024,0.489615956303209,0.0250353124803943
3.675,f27c2278f5bdb77b,257.322041656145,303.747077033254,321.198385449788,342.732495860813,0.51464408331229,0.506245128388756,0.494151362230443,0.489617851229733,0.0250262320825569
3.68,f27c2278f5bdb77b,257.318451557144,303.746065894633,321.201659128484,342.733823419739,0.514636903114289,0.506243443157722,0.494156398659206,0.489619747742484,0.0250171553718053
3.685,f27c2278f5bdb77b,257.314864092756,303.745054207088,321.204929613139,342.735152087017,0.514629728185511,0.506241757011814,0.494161430174061,0.489621645838595,0.025008082346916
3.69,f27c2278f5bdb77b,257.311279260928,303.744041971588,321.208196906842,342.736481860642,0.514622558521857,0.506240069952647,0.494166456779757,0.489623545515203,0.0249990130066539
3.695,f27c2278f5bdb77b,257.307697059606,303.743029189107,321.211461012679,342.737812738608,0.514615394119213,0.506238381981845,0.494171478481044,0.48962544676944,0.0249899473497729
3.7,f27c2278f5bdb77b,257.304117486729,303.742015860625,321.214721933738,342.739144718909,0.514608234973457,0.506236693101042,0.494176495282673,0.489627349598441,0.0249808853750159
3.705,f27c2278f5bdb77b,257.300540540228,303.741001987126,321.217979673107,342.740477799539,0.514601081080456,0.506235003311877,0.494181507189395,0.489629253999341,0.0249718270811144
3.71,f27c2278f5bdb77b,257.296966218032,303.739987569601,321.221234233875,342.741811978492,0.514593932436064,0.506233312616002,0.494186514205961,0.489631159969274,0.0249627724667893
3.715,f27c2278f5bdb77b,257.293394518062,303.738972609045,321.22448561913,342.743147253762,0.514586789036125,0.506231621015075,0.494191516337123,0.489633067505375,0.0249537215307504
3.72,f27c2278f5bdb77b,257.289825438237,303.737957106458,321.227733831961,342.744483623344,0.514579650876474,0.506229928510764,0.494196513587633,0.489634976604777,0.0249446742716969
3.725,f27c2278f5bdb77b,257.286258976467,303.736941062846,321.230978875457,342.745821085231,0.514572517952933,0.506228235104743,0.494201505962241,0.489636887264616,0.0249356306883172
3.73,f27c2278f5bdb77b,257.282695130658,303.735924479219,321.234220752705,342.747159637419,0.514565390261316,0.506226540798698,0.4942064934657,0.489638799482026,0.0249265907792891
3.735,f27c2278f5bdb77b,257.279133898712,303.734907356592,321.237459466795,342.748499277901,0.514558267797424,0.506224845594321,0.494211476102761,0.489640713254144,0.0249175545432797
3.74,f27c2278f5bdb77b,257.275575278525,303.733889695988,321.240695020814,342.749840004673,0.51455115055705,0.506223149493313,0.494216453878175,0.489642628578104,0.0249085219789461
3.745,f27c2278f5bdb77b,257.272019267989,303.732871498431,321.243927417851,342.75118181573,0.514544038535977,0.506221452497385,0.494221426796693,0.489644545451043,0.0248994930849343
3.75,f27c2278f5bdb77b,257.268465864988,303.731852764952,321.247156660993,342.752524709067,0.514536931729977,0.506219754608253,0.494226394863065,0.489646463870096,0.0248904678598809
3.755,f27c2278f5bdb77b,257.264915067406,303.730833496587,321.250382753327,342.75386868268,0.514529830134812,0.506218055827646,0.494231358082041,0.4896483838324,0.0248814463024116
3.76,f27c2278f5bdb77b,257.261366873117,303.729813694378,321.25360569794,342.755213734565,0.514522733746235,0.506216356157296,0.494236316458369,0.489650305335093,0.0248724284111422
3.765,f27c2278f5bdb77b,257.257821279995,303.728793359369,321.256825497918,342.756559862718,0.51451564255999,0.506214655598948,0.494241269996798,0.489652228375311,0.0248634141846784
3.77,f27c2278f5bdb77b,257.254278285905,303.727772492611,321.260042156348,342.757907065136,0.51450855657181,0.506212954154352,0.494246218702074,0.489654152950194,0.0248544036216161
3.775,f27c2278f5bdb77b,257.25073788871,303.726751095161,321.263255676314,342.759255339815,0.51450147577742,0.506211251825268,0.494251162578945,0.489656079056879,0.0248453967205408
3.78,f27c2278f5bdb77b,257.247200086267,303.725729168079,321.2664660609,342.760604684754,0.514494400172535,0.506209548613464,0.494256101632154,0.489658006692506,0.0248363934800289
3.785,f27c2278f5bdb77b,257.24366487643,303.724706712429,321.26967331319,342.76195509795,0.514487329752861,0.506207844520715,0.494261035866447,0.489659935854214,0.0248273938986465
3.79,f27c2278f5bdb77b,257.240132257048,303.723683729283,321.272877436267,342.763306577402,0.514480264514095,0.506206139548805,0.494265965286565,0.489661866539145,0.0248183979749502
3.795,f27c2278f5bdb77b,257.236602225963,303.722660219716,321.276078433213,342.764659121108,0.514473204451927,0.506204433699527,0.494270889897251,0.48966379874444,0.024809405707487
3.8,f27c2278f5bdb77b,257.233074781017,303.721636184807,321.279276307108,342.766012727068,0.514466149562034,0.506202726974679,0.494275809703243,0.48966573246724,0.0248004170947942
3.805,f27c2278f5bdb77b,257.229549920044,303.720611625642,321.282471061033,342.767367393281,0.514459099840088,0.50620101937607,0.494280724709281,0.489667667704688,0.0247914321353999
3.81,f27c2278f5bdb77b,257.226027640875,303.71958654331,321.285662698066,342.768723117749,0.51445205528175,0.506199310905516,0.494285634920101,0.489669604453927,0.0247824508278228
3.815,f27c2278f5bdb77b,257.222507941338,303.718560938905,321.288851221285,342.770079898472,0.514445015882676,0.506197601564842,0.494290540340438,0.489671542712103,0.0247734731705721
